"Group.1","Group.2","x","timeWorked","cumTimeWorked","cumTickets","quarter","date","patron_community","ticket_id"
"155534","Sociology",2013-03-19,4,251.441666666667,46,2013 Q1,2013-03-19,"Sociology","155534"
"155501","Sociology",2013-03-22,0.333333333333333,251.775,47,2013 Q1,2013-03-22,"Sociology","155501"
"156231","Sociology",2013-03-30,0.5,252.275,48,2013 Q1,2013-03-30,"Sociology","156231"
"157252","Sociology",2013-04-30,2.5,254.775,49,2013 Q2,2013-04-30,"Sociology","157252"
"159265","Sociology",2013-05-31,2,256.775,50,2013 Q2,2013-05-31,"Sociology","159265"
"160059","Sociology",2013-05-31,0.333333333333333,257.108333333333,51,2013 Q2,2013-05-31,"Sociology","160059"
"161730","Sociology",2013-06-28,2,259.108333333333,52,2013 Q2,2013-06-28,"Sociology","161730"
"162789","Sociology",2013-07-17,3.5,262.608333333333,53,2013 Q3,2013-07-17,"Sociology","162789"
"162310","Sociology",2013-07-29,0.5,263.108333333333,54,2013 Q3,2013-07-29,"Sociology","162310"
"164186","Sociology",2013-07-31,0.5,263.608333333333,55,2013 Q3,2013-07-31,"Sociology","164186"
"166472","Sociology",2013-09-10,12.5,276.108333333333,56,2013 Q3,2013-09-10,"Sociology","166472"
"166374","Sociology",2013-09-11,1.5,277.608333333333,57,2013 Q3,2013-09-11,"Sociology","166374"
"166957","Sociology",2013-09-16,0.75,278.358333333333,58,2013 Q3,2013-09-16,"Sociology","166957"
"166785","Sociology",2013-09-23,3,281.358333333333,59,2013 Q3,2013-09-23,"Sociology","166785"
"166817","Sociology",2013-09-23,1,282.358333333333,60,2013 Q3,2013-09-23,"Sociology","166817"
"167899","Sociology",2013-09-30,21,303.358333333333,61,2013 Q3,2013-09-30,"Sociology","167899"
"167935","Sociology",2013-10-01,5.5,308.858333333333,62,2013 Q4,2013-10-01,"Sociology","167935"
"167982","Sociology",2013-10-01,1.25,310.108333333333,63,2013 Q4,2013-10-01,"Sociology","167982"
"168271","Sociology",2013-10-07,10.1666666666667,320.275,64,2013 Q4,2013-10-07,"Sociology","168271"
"168855","Sociology",2013-10-17,2,322.275,65,2013 Q4,2013-10-17,"Sociology","168855"
"170082","Sociology",2013-11-12,4.5,326.775,66,2013 Q4,2013-11-12,"Sociology","170082"
"170096","Sociology",2013-11-12,0.5,327.275,67,2013 Q4,2013-11-12,"Sociology","170096"
"170512","Sociology",2013-11-22,2.5,329.775,68,2013 Q4,2013-11-22,"Sociology","170512"
"171548","Sociology",2013-12-10,0.0833333333333333,329.858333333333,69,2013 Q4,2013-12-10,"Sociology","171548"
"171758","Sociology",2013-12-16,1,330.858333333333,70,2013 Q4,2013-12-16,"Sociology","171758"
"171637","Sociology",2013-12-17,2,332.858333333333,71,2013 Q4,2013-12-17,"Sociology","171637"
"171851","Sociology",2013-12-19,3,335.858333333333,72,2013 Q4,2013-12-19,"Sociology","171851"
"172017","Sociology",2013-12-23,0.25,336.108333333333,73,2013 Q4,2013-12-23,"Sociology","172017"
"172245","Sociology",2014-01-05,0.5,336.608333333333,74,2014 Q1,2014-01-05,"Sociology","172245"
"173013","Sociology",2014-01-21,0.5,337.108333333333,75,2014 Q1,2014-01-21,"Sociology","173013"
"173589","Sociology",2014-02-03,9.5,346.608333333333,76,2014 Q1,2014-02-03,"Sociology","173589"
"172283","Sociology",2014-02-05,2,348.608333333333,77,2014 Q1,2014-02-05,"Sociology","172283"
"174323","Sociology",2014-02-11,2,350.608333333333,78,2014 Q1,2014-02-11,"Sociology","174323"
"174463","Sociology",2014-02-14,2,352.608333333333,79,2014 Q1,2014-02-14,"Sociology","174463"
"174520","Sociology",2014-02-18,0.75,353.358333333333,80,2014 Q1,2014-02-18,"Sociology","174520"
"174550","Sociology",2014-02-18,2,355.358333333333,81,2014 Q1,2014-02-18,"Sociology","174550"
"174333","Sociology",2014-02-20,2.5,357.858333333333,82,2014 Q1,2014-02-20,"Sociology","174333"
"174543","Sociology",2014-02-20,0.5,358.358333333333,83,2014 Q1,2014-02-20,"Sociology","174543"
"174283","Sociology",2014-02-26,2,360.358333333333,84,2014 Q1,2014-02-26,"Sociology","174283"
"175150","Sociology",2014-02-27,1.5,361.858333333333,85,2014 Q1,2014-02-27,"Sociology","175150"
"175409","Sociology",2014-03-03,1,362.858333333333,86,2014 Q1,2014-03-03,"Sociology","175409"
"175908","Sociology",2014-03-13,8,370.858333333333,87,2014 Q1,2014-03-13,"Sociology","175908"
"175977","Sociology",2014-03-14,0.5,371.358333333333,88,2014 Q1,2014-03-14,"Sociology","175977"
"176495","Sociology",2014-03-25,0.0833333333333333,371.441666666667,89,2014 Q1,2014-03-25,"Sociology","176495"
"176589","Sociology",2014-03-27,0.25,371.691666666667,90,2014 Q1,2014-03-27,"Sociology","176589"
"178151","Sociology",2014-05-01,22,393.691666666667,91,2014 Q2,2014-05-01,"Sociology","178151"
"178168","Sociology",2014-05-01,9,402.691666666667,92,2014 Q2,2014-05-01,"Sociology","178168"
"178464","Sociology",2014-05-08,1,403.691666666667,93,2014 Q2,2014-05-08,"Sociology","178464"
"178548","Sociology",2014-05-08,6,409.691666666667,94,2014 Q2,2014-05-08,"Sociology","178548"
"178573","Sociology",2014-05-08,0.166666666666667,409.858333333333,95,2014 Q2,2014-05-08,"Sociology","178573"
"179856","Sociology",2014-06-10,0.166666666666667,410.025,96,2014 Q2,2014-06-10,"Sociology","179856"
"180568","Sociology",2014-06-19,0.25,410.275,97,2014 Q2,2014-06-19,"Sociology","180568"
"180908","Sociology",2014-06-27,1,411.275,98,2014 Q2,2014-06-27,"Sociology","180908"
"180951","Sociology",2014-06-27,1.66666666666667,412.941666666667,99,2014 Q2,2014-06-27,"Sociology","180951"
"180267","Sociology",2014-07-09,2,414.941666666667,100,2014 Q3,2014-07-09,"Sociology","180267"
"181703","Sociology",2014-07-14,0.0833333333333333,415.025,101,2014 Q3,2014-07-14,"Sociology","181703"
"182060","Sociology",2014-07-30,3,418.025,102,2014 Q3,2014-07-30,"Sociology","182060"
"182579","Sociology",2014-08-06,2,420.025,103,2014 Q3,2014-08-06,"Sociology","182579"
"182809","Sociology",2014-08-06,3.16666666666667,423.191666666667,104,2014 Q3,2014-08-06,"Sociology","182809"
"182830","Sociology",2014-08-07,0.5,423.691666666667,105,2014 Q3,2014-08-07,"Sociology","182830"
"182889","Sociology",2014-08-13,0.5,424.191666666667,106,2014 Q3,2014-08-13,"Sociology","182889"
"183749","Sociology",2014-09-03,1,425.191666666667,107,2014 Q3,2014-09-03,"Sociology","183749"
"185166","Sociology",2014-09-15,0.25,425.441666666667,108,2014 Q3,2014-09-15,"Sociology","185166"
"186848","Sociology",2014-10-08,2,427.441666666667,109,2014 Q4,2014-10-08,"Sociology","186848"
"187307","Sociology",2014-10-17,1.25,428.691666666667,110,2014 Q4,2014-10-17,"Sociology","187307"
"187621","Sociology",2014-10-24,0.5,429.191666666667,111,2014 Q4,2014-10-24,"Sociology","187621"
"187804","Sociology",2014-10-24,1.66666666666667,430.858333333333,112,2014 Q4,2014-10-24,"Sociology","187804"
"188223","Sociology",2014-10-29,0.75,431.608333333333,113,2014 Q4,2014-10-29,"Sociology","188223"
"187486","Sociology",2014-10-31,2.5,434.108333333333,114,2014 Q4,2014-10-31,"Sociology","187486"
"188322","Sociology",2014-11-13,1,435.108333333333,115,2014 Q4,2014-11-13,"Sociology","188322"
"188622","Sociology",2014-11-13,1.5,436.608333333333,116,2014 Q4,2014-11-13,"Sociology","188622"
"189190","Sociology",2014-11-17,1.25,437.858333333333,117,2014 Q4,2014-11-17,"Sociology","189190"
"189776","Sociology",2014-12-03,1,438.858333333333,118,2014 Q4,2014-12-03,"Sociology","189776"
"187333","Sociology",2014-12-17,13.6666666666667,452.525,119,2014 Q4,2014-12-17,"Sociology","187333"
"190444","Sociology",2014-12-17,0.5,453.025,120,2014 Q4,2014-12-17,"Sociology","190444"
"190636","Sociology",2014-12-17,1.5,454.525,121,2014 Q4,2014-12-17,"Sociology","190636"
"190814","Sociology",2014-12-18,2,456.525,122,2014 Q4,2014-12-18,"Sociology","190814"
"191269","Sociology",2015-01-07,2,458.525,123,2015 Q1,2015-01-07,"Sociology","191269"
"190985","Sociology",2015-01-28,0.5,459.025,124,2015 Q1,2015-01-28,"Sociology","190985"
"191385","Sociology",2015-01-28,0.25,459.275,125,2015 Q1,2015-01-28,"Sociology","191385"
"191608","Sociology",2015-01-28,1.5,460.775,126,2015 Q1,2015-01-28,"Sociology","191608"
"192251","Sociology",2015-01-30,0.333333333333333,461.108333333333,127,2015 Q1,2015-01-30,"Sociology","192251"
"192398","Sociology",2015-01-30,1.5,462.608333333333,128,2015 Q1,2015-01-30,"Sociology","192398"
"192565","Sociology",2015-01-31,6,468.608333333333,129,2015 Q1,2015-01-31,"Sociology","192565"
"191763","Sociology",2015-02-01,8.5,477.108333333333,130,2015 Q1,2015-02-01,"Sociology","191763"
"192548","Sociology",2015-02-11,1,478.108333333333,131,2015 Q1,2015-02-11,"Sociology","192548"
"192593","Sociology",2015-02-11,5.58333333333333,483.691666666667,132,2015 Q1,2015-02-11,"Sociology","192593"
"192955","Sociology",2015-02-12,3.66666666666667,487.358333333333,133,2015 Q1,2015-02-12,"Sociology","192955"
"193723","Sociology",2015-02-24,0.166666666666667,487.525,134,2015 Q1,2015-02-24,"Sociology","193723"
"193336","Sociology",2015-02-27,4,491.525,135,2015 Q1,2015-02-27,"Sociology","193336"
"192697","Sociology",2015-03-01,0.25,491.775,136,2015 Q1,2015-03-01,"Sociology","192697"
"194203","Sociology",2015-03-24,1,492.775,137,2015 Q1,2015-03-24,"Sociology","194203"
"194235","Sociology",2015-03-24,7.83333333333333,500.608333333333,138,2015 Q1,2015-03-24,"Sociology","194235"
"194325","Sociology",2015-03-30,0.25,500.858333333333,139,2015 Q1,2015-03-30,"Sociology","194325"
"195865","Sociology",2015-04-07,1.41666666666667,502.275,140,2015 Q2,2015-04-07,"Sociology","195865"
"215317","Sociology",2015-04-30,0.0833333333333333,502.358333333333,141,2015 Q2,2015-04-30,"Sociology","215317"
"216056","Sociology",2015-05-15,2,504.358333333333,142,2015 Q2,2015-05-15,"Sociology","216056"
"216832","Sociology",2015-06-02,2.5,506.858333333333,143,2015 Q2,2015-06-02,"Sociology","216832"
"217463","Sociology",2015-06-12,0.0833333333333333,506.941666666667,144,2015 Q2,2015-06-12,"Sociology","217463"
"217189","Sociology",2015-06-30,0.5,507.441666666667,145,2015 Q2,2015-06-30,"Sociology","217189"
"218245","Sociology",2015-06-30,7.83333333333333,515.275,146,2015 Q2,2015-06-30,"Sociology","218245"
"218361","Sociology",2015-07-01,0.166666666666667,515.441666666667,147,2015 Q3,2015-07-01,"Sociology","218361"
"218547","Sociology",2015-07-07,1,516.441666666667,148,2015 Q3,2015-07-07,"Sociology","218547"
"218795","Sociology",2015-07-10,4.5,520.941666666667,149,2015 Q3,2015-07-10,"Sociology","218795"
"218922","Sociology",2015-07-13,0.25,521.191666666667,150,2015 Q3,2015-07-13,"Sociology","218922"
"216998","Sociology",2015-07-21,1,522.191666666667,151,2015 Q3,2015-07-21,"Sociology","216998"
"224810","Sociology",2015-07-24,0.333333333333333,522.525,152,2015 Q3,2015-07-24,"Sociology","224810"
"225356","Sociology",2015-08-05,0.5,523.025,153,2015 Q3,2015-08-05,"Sociology","225356"
"225607","Sociology",2015-08-10,2,525.025,154,2015 Q3,2015-08-10,"Sociology","225607"
"225608","Sociology",2015-08-10,1,526.025,155,2015 Q3,2015-08-10,"Sociology","225608"
"227197","Sociology",2015-09-15,0.283333333333333,526.308333333333,156,2015 Q3,2015-09-15,"Sociology","227197"
"227268","Sociology",2015-09-16,0.5,526.808333333333,157,2015 Q3,2015-09-16,"Sociology","227268"
"227331","Sociology",2015-09-23,2.5,529.308333333333,158,2015 Q3,2015-09-23,"Sociology","227331"
"228004","Sociology",2015-10-02,0.25,529.558333333333,159,2015 Q4,2015-10-02,"Sociology","228004"
"228135","Sociology",2015-10-06,4.83333333333333,534.391666666667,160,2015 Q4,2015-10-06,"Sociology","228135"
"228267","Sociology",2015-10-09,1,535.391666666667,161,2015 Q4,2015-10-09,"Sociology","228267"
"228416","Sociology",2015-10-16,3,538.391666666667,162,2015 Q4,2015-10-16,"Sociology","228416"
"228710","Sociology",2015-10-22,0.5,538.891666666667,163,2015 Q4,2015-10-22,"Sociology","228710"
"229005","Sociology",2015-10-30,4,542.891666666667,164,2015 Q4,2015-10-30,"Sociology","229005"
"228894","Sociology",2015-11-02,1.5,544.391666666667,165,2015 Q4,2015-11-02,"Sociology","228894"
"229042","Sociology",2015-11-02,5,549.391666666667,166,2015 Q4,2015-11-02,"Sociology","229042"
"229074","Sociology",2015-11-02,2,551.391666666667,167,2015 Q4,2015-11-02,"Sociology","229074"
"229626","Sociology",2015-11-18,0.25,551.641666666667,168,2015 Q4,2015-11-18,"Sociology","229626"
"229524","Sociology",2015-11-20,5.66666666666667,557.308333333333,169,2015 Q4,2015-11-20,"Sociology","229524"
"229646","Sociology",2015-11-23,2.5,559.808333333333,170,2015 Q4,2015-11-23,"Sociology","229646"
"229976","Sociology",2015-12-07,1,560.808333333333,171,2015 Q4,2015-12-07,"Sociology","229976"
"230363","Sociology",2015-12-11,0.75,561.558333333333,172,2015 Q4,2015-12-11,"Sociology","230363"
"230510","Sociology",2015-12-16,4,565.558333333333,173,2015 Q4,2015-12-16,"Sociology","230510"
"230853","Sociology",2016-01-06,1.5,567.058333333333,174,2016 Q1,2016-01-06,"Sociology","230853"
"231128","Sociology",2016-01-15,13.8333333333333,580.891666666667,175,2016 Q1,2016-01-15,"Sociology","231128"
"231684","Sociology",2016-01-22,0.5,581.391666666667,176,2016 Q1,2016-01-22,"Sociology","231684"
"231834","Sociology",2016-01-26,0.5,581.891666666667,177,2016 Q1,2016-01-26,"Sociology","231834"
"231875","Sociology",2016-01-26,0.25,582.141666666667,178,2016 Q1,2016-01-26,"Sociology","231875"
"231710","Sociology",2016-01-31,1.5,583.641666666667,179,2016 Q1,2016-01-31,"Sociology","231710"
"231719","Sociology",2016-01-31,3,586.641666666667,180,2016 Q1,2016-01-31,"Sociology","231719"
"231922","Sociology",2016-01-31,3.33333333333333,589.975,181,2016 Q1,2016-01-31,"Sociology","231922"
"231987","Sociology",2016-01-31,0.25,590.225,182,2016 Q1,2016-01-31,"Sociology","231987"
"232198","Sociology",2016-02-04,1.5,591.725,183,2016 Q1,2016-02-04,"Sociology","232198"
"232277","Sociology",2016-02-11,4.66666666666667,596.391666666667,184,2016 Q1,2016-02-11,"Sociology","232277"
"232327","Sociology",2016-02-11,1,597.391666666667,185,2016 Q1,2016-02-11,"Sociology","232327"
"232537","Sociology",2016-02-12,0.0833333333333333,597.475,186,2016 Q1,2016-02-12,"Sociology","232537"
"232459","Sociology",2016-02-17,0.5,597.975,187,2016 Q1,2016-02-17,"Sociology","232459"
"233014","Sociology",2016-02-25,0.5,598.475,188,2016 Q1,2016-02-25,"Sociology","233014"
"232096","Sociology",2016-02-29,6,604.475,189,2016 Q1,2016-02-29,"Sociology","232096"
"232184","Sociology",2016-02-29,10,614.475,190,2016 Q1,2016-02-29,"Sociology","232184"
"233407","Sociology",2016-03-08,0.75,615.225,191,2016 Q1,2016-03-08,"Sociology","233407"
"233669","Sociology",2016-03-15,0.833333333333333,616.058333333333,192,2016 Q1,2016-03-15,"Sociology","233669"
"233686","Sociology",2016-03-15,3,619.058333333333,193,2016 Q1,2016-03-15,"Sociology","233686"
"233599","Sociology",2016-03-17,1,620.058333333333,194,2016 Q1,2016-03-17,"Sociology","233599"
"233809","Sociology",2016-03-18,0.0833333333333333,620.141666666667,195,2016 Q1,2016-03-18,"Sociology","233809"
"233193","Sociology",2016-03-31,0.5,620.641666666667,196,2016 Q1,2016-03-31,"Sociology","233193"
"233216","Sociology",2016-03-31,2,622.641666666667,197,2016 Q1,2016-03-31,"Sociology","233216"
"233277","Sociology",2016-03-31,8,630.641666666667,198,2016 Q1,2016-03-31,"Sociology","233277"
"233436","Sociology",2016-03-31,1.5,632.141666666667,199,2016 Q1,2016-03-31,"Sociology","233436"
"234056","Sociology",2016-03-31,5,637.141666666667,200,2016 Q1,2016-03-31,"Sociology","234056"
"234801","Sociology",2016-04-13,0.333333333333333,637.475,201,2016 Q2,2016-04-13,"Sociology","234801"
"235156","Sociology",2016-04-27,3,640.475,202,2016 Q2,2016-04-27,"Sociology","235156"
"235192","Sociology",2016-04-29,1.66666666666667,642.141666666667,203,2016 Q2,2016-04-29,"Sociology","235192"
"235310","Sociology",2016-04-29,2,644.141666666667,204,2016 Q2,2016-04-29,"Sociology","235310"
"235349","Sociology",2016-04-29,0.25,644.391666666667,205,2016 Q2,2016-04-29,"Sociology","235349"
"235457","Sociology",2016-05-10,1.5,645.891666666667,206,2016 Q2,2016-05-10,"Sociology","235457"
"235686","Sociology",2016-05-10,0.416666666666667,646.308333333333,207,2016 Q2,2016-05-10,"Sociology","235686"
"234882","Sociology",2016-05-27,0.5,646.808333333333,208,2016 Q2,2016-05-27,"Sociology","234882"
"234999","Sociology",2016-05-27,0.5,647.308333333333,209,2016 Q2,2016-05-27,"Sociology","234999"
"236044","Sociology",2016-05-27,0.25,647.558333333333,210,2016 Q2,2016-05-27,"Sociology","236044"
"236324","Sociology",2016-05-27,2,649.558333333333,211,2016 Q2,2016-05-27,"Sociology","236324"
"236470","Sociology",2016-06-07,1,650.558333333333,212,2016 Q2,2016-06-07,"Sociology","236470"
"237221","Sociology",2016-06-16,0.0833333333333333,650.641666666667,213,2016 Q2,2016-06-16,"Sociology","237221"
"237382","Sociology",2016-06-20,0.166666666666667,650.808333333333,214,2016 Q2,2016-06-20,"Sociology","237382"
"238028","Sociology",2016-07-05,2,652.808333333333,215,2016 Q3,2016-07-05,"Sociology","238028"
"238693","Sociology",2016-07-20,0.333333333333333,653.141666666667,216,2016 Q3,2016-07-20,"Sociology","238693"
"238771","Sociology",2016-07-31,2,655.141666666667,217,2016 Q3,2016-07-31,"Sociology","238771"
"239114","Sociology",2016-08-01,5.33333333333333,660.475,218,2016 Q3,2016-08-01,"Sociology","239114"
"239429","Sociology",2016-08-09,2.5,662.975,219,2016 Q3,2016-08-09,"Sociology","239429"
"239568","Sociology",2016-08-16,3.5,666.475,220,2016 Q3,2016-08-16,"Sociology","239568"
"234686","Sociology",2016-08-19,2.5,668.975,221,2016 Q3,2016-08-19,"Sociology","234686"
"239969","Sociology",2016-08-19,0.25,669.225,222,2016 Q3,2016-08-19,"Sociology","239969"
"239971","Sociology",2016-08-22,1,670.225,223,2016 Q3,2016-08-22,"Sociology","239971"
"240078","Sociology",2016-08-23,4.33333333333333,674.558333333333,224,2016 Q3,2016-08-23,"Sociology","240078"
"240390","Sociology",2016-08-31,1,675.558333333333,225,2016 Q3,2016-08-31,"Sociology","240390"
"241207","Sociology",2016-09-19,0.166666666666667,675.725,226,2016 Q3,2016-09-19,"Sociology","241207"
"241350","Sociology",2016-09-22,1.5,677.225,227,2016 Q3,2016-09-22,"Sociology","241350"
"242217","Sociology",2016-10-11,0.5,677.725,228,2016 Q4,2016-10-11,"Sociology","242217"
"242666","Sociology",2016-10-25,0.25,677.975,229,2016 Q4,2016-10-25,"Sociology","242666"
"242714","Sociology",2016-10-25,0.583333333333333,678.558333333333,230,2016 Q4,2016-10-25,"Sociology","242714"
"242688","Sociology",2016-10-26,2,680.558333333333,231,2016 Q4,2016-10-26,"Sociology","242688"
"242874","Sociology",2016-10-26,1.5,682.058333333333,232,2016 Q4,2016-10-26,"Sociology","242874"
"243362","Sociology",2016-11-15,2.75,684.808333333333,233,2016 Q4,2016-11-15,"Sociology","243362"
"242983","Sociology",2016-11-30,2,686.808333333333,234,2016 Q4,2016-11-30,"Sociology","242983"
"245241","Sociology",2017-01-06,1.75,688.558333333333,235,2017 Q1,2017-01-06,"Sociology","245241"
"245411","Sociology",2017-01-11,0.25,688.808333333333,236,2017 Q1,2017-01-11,"Sociology","245411"
"246057","Sociology",2017-02-05,4,692.808333333333,237,2017 Q1,2017-02-05,"Sociology","246057"
"247085","Sociology",2017-02-28,0.333333333333333,693.141666666667,238,2017 Q1,2017-02-28,"Sociology","247085"
"247731","Sociology",2017-03-20,0.0833333333333333,693.225,239,2017 Q1,2017-03-20,"Sociology","247731"
"247787","Sociology",2017-03-22,0.0833333333333333,693.308333333333,240,2017 Q1,2017-03-22,"Sociology","247787"
"247925","Sociology",2017-03-24,0.166666666666667,693.475,241,2017 Q1,2017-03-24,"Sociology","247925"
"247965","Sociology",2017-03-29,2,695.475,242,2017 Q1,2017-03-29,"Sociology","247965"
"245775","Sociology",2017-03-31,1.5,696.975,243,2017 Q1,2017-03-31,"Sociology","245775"
"248256","Sociology",2017-04-04,0.0833333333333333,697.058333333333,244,2017 Q2,2017-04-04,"Sociology","248256"
